Pers.no.,Action Type,Reason for Action,CoCd,Company Code,Personnel Area,Personnel Subarea,Cost ctr,Cost Center,Organizational Unit,Start date Action,End date Action,Organizational Key,Position,Date
00003001,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Shift,7816,MEL MB42 MachineLine,UPM4 D Shift,7/07/2014,5/07/2015,,G3 Trainee Multi Skilled Operator,10/01/2011
00003001,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Shift,7816,MEL MB42 MachineLine,UPM4 D Shift,6/07/2015,1/01/2017,,G3 Trainee Multi Skilled Operator,10/01/2011
00003001,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Shift,7816,MEL MB42 MachineLine,UPM4 D Shift,2/01/2017,2/07/2017,,G3 Trainee Multi Skilled Operator,10/01/2011
00003001,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Shift,7816,MEL MB42 MachineLine,UPM4 D Shift,2/01/2017,2/07/2017,,G4 Multi Skilled Operator,10/01/2011
00003001,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Shift,7816,MEL MB42 MachineLine,UPM4 D Shift,3/07/2017,1/07/2018,,G4 Multi Skilled Operator,10/01/2011
00003001,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Shift,7816,MEL MB42 MachineLine,UPM4 D Shift,3/07/2017,1/07/2018,Manufacturing & Engineering,G7 Line Leader,10/01/2011
00003001,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Shift,7816,MEL MB42 MachineLine,Shift D,3/07/2017,1/07/2018,Manufacturing & Engineering,G7 Line Leader,10/01/2011
00003001,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Shift,7816,MEL MB42 MachineLine,Shift D,2/07/2018,6/01/2019,Manufacturing & Engineering,G7 Line Leader,10/01/2011
00003001,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Shift,7816,MEL MB42 MachineLine,Shift D,7/01/2019,31/12/9999,Manufacturing & Engineering,G7 Line Leader,10/01/2011
00003003,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Shift,7004,MEL Shift 4,Occupational Health & Safety,1/07/2013,6/07/2014,,G3 Trainee Multi Skilled Operator,10/01/2011
00003003,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Shift,7270,MEL Manufacturing,Occupational Health & Safety,1/07/2013,6/07/2014,,G3 Trainee Multi Skilled Operator,10/01/2011
00003003,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Shift,7270,MEL Manufacturing,Occupational Health & Safety,7/07/2014,11/11/2014,,G3 Trainee Multi Skilled Operator,10/01/2011
00003004,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Day,7260,MEL Plant Reliabilit,Maintenance Team MB4,1/07/2013,6/07/2014,,C5 Fitter,11/01/2011
00003004,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Day,7242,MEL Maint - MB4,Maintenance Team MB4,1/07/2013,6/07/2014,,C5 Fitter,11/01/2011
00003004,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Day,7242,MEL Maint - MB4,General Maintenace,1/07/2013,6/07/2014,,C5 Fitter,11/01/2011
00003004,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Day,7242,MEL Maint - MB4,General Maintenace,7/07/2014,5/07/2015,,C5 Fitter,11/01/2011
00003004,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Day,7260,MEL Plant Reliabilit,General Maintenace,7/07/2014,5/07/2015,,C5 Fitter,11/01/2011
00003004,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Day,7260,MEL Plant Reliabilit,General Maintenace,6/07/2015,3/07/2016,,C5 Fitter,11/01/2011
00003004,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Day,7260,MEL Plant Reliabilit,General Maintenace,4/07/2016,2/07/2017,,C5 Fitter,11/01/2011
00003004,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Day,7260,MEL Plant Reliabilit,General Maintenace,3/07/2017,1/07/2018,,C5 Fitter,11/01/2011
00003004,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Day,7260,MEL Plant Reliabilit,General Maintenace,3/07/2017,1/07/2018,Manufacturing & Engineering,Team Leader C5 Fitter,11/01/2011
00003004,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Day,7260,MEL Plant Reliabilit,General Maintenace,2/07/2018,31/12/9999,Manufacturing & Engineering,Team Leader C5 Fitter,11/01/2011
00003005,Promotion,Classification Change,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Shift,7001,MEL Shift 1,UPM4A Shift,2/10/2013,6/07/2014,,G3 Trainee Multi Skilled Operator,11/01/2011
00003005,Promotion,Classification Change,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Shift,7816,MEL MB42 MachineLine,UPM4A Shift,2/10/2013,6/07/2014,,G3 Trainee Multi Skilled Operator,11/01/2011
00003005,Promotion,Classification Change,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Shift,7816,MEL MB42 MachineLine,UPM4A Shift,2/10/2013,6/07/2014,,G3 Trainee Multi Skilled Operator,11/01/2011
00003005,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Shift,7816,MEL MB42 MachineLine,UPM4A Shift,7/07/2014,5/07/2015,,G3 Trainee Multi Skilled Operator,11/01/2011
00003005,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Shift,7816,MEL MB42 MachineLine,UPM4A Shift,6/07/2015,1/01/2017,,G3 Trainee Multi Skilled Operator,11/01/2011
00003005,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Shift,7816,MEL MB42 MachineLine,UPM4A Shift,2/01/2017,2/07/2017,,G3 Trainee Multi Skilled Operator,11/01/2011
00003005,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Shift,7816,MEL MB42 MachineLine,UPM4A Shift,3/07/2017,1/07/2018,,G3 Trainee Multi Skilled Operator,11/01/2011
00003005,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Shift,7816,MEL MB42 MachineLine,Shift A,3/07/2017,1/07/2018,Manufacturing & Engineering,G3 Trainee Multi Skilled Operator,11/01/2011
00003005,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Shift,7816,MEL MB42 MachineLine,Shift A,2/07/2018,6/01/2019,Manufacturing & Engineering,G3 Trainee Multi Skilled Operator,11/01/2011
00003005,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Shift,7816,MEL MB42 MachineLine,Shift A,7/01/2019,31/12/9999,Manufacturing & Engineering,G3 Trainee Multi Skilled Operator,11/01/2011
00003006,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,NSW - GPA - Wages,Sydney Shift,9815,SYD SP31 MachineLine,B Shift,7/07/2013,6/07/2014,,MULTI SKILLED OPERATOR,10/01/2011
00003006,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,NSW - GPA - Wages,Sydney Shift,9815,SYD SP31 MachineLine,B Shift,7/07/2014,5/07/2015,,MULTI SKILLED OPERATOR,10/01/2011
00003006,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,NSW - GPA - Wages,Sydney Shift,9815,SYD SP31 MachineLine,B Shift,6/07/2015,1/01/2017,,MULTI SKILLED OPERATOR,10/01/2011
00003006,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,NSW - GPA - Wages,Sydney Shift,9811,SYD SP12 MachineLine,B Shift,6/07/2015,1/01/2017,,MULTI SKILLED OPERATOR,10/01/2011
00003006,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,NSW - GPA - Wages,Sydney Shift,9811,SYD SP12 MachineLine,B Shift,6/07/2015,1/01/2017,,MULTI SKILLED OPERATOR,10/01/2011
00003006,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,NSW - GPA - Wages,Sydney Shift,9811,SYD SP12 MachineLine,B Shift,2/01/2017,2/07/2017,,MULTI SKILLED OPERATOR,10/01/2011
00003006,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,NSW - GPA - Wages,Sydney Shift,9811,SYD SP12 MachineLine,Line C,2/01/2017,2/07/2017,Manufacturing & Engineering,MULTI SKILLED OPERATOR,10/01/2011
00003006,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,NSW - GPA - Wages,Sydney Shift,9811,SYD SP12 MachineLine,Line C,3/07/2017,22/10/2017,Manufacturing & Engineering,MULTI SKILLED OPERATOR,10/01/2011
00003006,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,NSW - GPA - Wages,Sydney Shift,9811,SYD SP12 MachineLine,B Shift,3/07/2017,22/10/2017,Manufacturing & Engineering,MULTI SKILLED OPERATOR,10/01/2011
00003006,Promotion,No reason specified,1000,ACI Operations Pty Ltd,NSW - GPA - Wages,Sydney Shift,9811,SYD SP12 MachineLine,B Shift,23/10/2017,1/07/2018,Manufacturing & Engineering,MULTI SKILLED OPERATOR,10/01/2011
00003006,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,NSW - GPA - Wages,Sydney Shift,9811,SYD SP12 MachineLine,B Shift,2/07/2018,6/01/2019,Manufacturing & Engineering,MULTI SKILLED OPERATOR,10/01/2011
00003006,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,NSW - GPA - Wages,Sydney Shift,9811,SYD SP12 MachineLine,B Shift,7/01/2019,31/12/9999,Manufacturing & Engineering,MULTI SKILLED OPERATOR,10/01/2011
00003007,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,NSW - GPA - Wages,Sydney Day,9290,SYD HR & Training,Engineering,7/07/2013,6/07/2014,,Mechanical Apprentice,17/01/2011
00003007,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,NSW - GPA - Wages,Sydney Day,9290,SYD HR & Training,Plant Reliability Sydney,7/07/2013,6/07/2014,,Mechanical Apprentice,17/01/2011
00003007,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,NSW - GPA - Wages,Sydney Day,9290,SYD HR & Training,Plant Reliability Sydney,7/07/2014,26/01/2015,,Mechanical Apprentice,17/01/2011
00003007,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,NSW - GPA - Wages,Sydney Shift,9290,SYD HR & Training,Plant Reliability Sydney,7/07/2014,26/01/2015,,Mechanical Apprentice,17/01/2011
00003007,Promotion,Transfer,1000,ACI Operations Pty Ltd,NSW - GPA - Wages,Sydney Day,9210,SYD Mould Repair,Mould Repair,27/01/2015,5/07/2015,,Inspector,17/01/2011
00003007,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,NSW - GPA - Wages,Sydney Day,9210,SYD Mould Repair,Mould Repair,6/07/2015,26/07/2015,,Inspector,17/01/2011
00003007,Promotion,No reason specified,1000,ACI Operations Pty Ltd,NSW - GPA - Wages,Sydney Day,9140,SYD Job Change,Cold End Job Change,27/07/2015,3/07/2016,,Mechanical Trades Special Class,17/01/2011
00003007,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,NSW - GPA - Wages,Sydney Day,9140,SYD Job Change,Cold End Job Change,4/07/2016,2/07/2017,,Mechanical Trades Special Class,17/01/2011
00003007,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,NSW - GPA - Wages,Sydney Day,9140,SYD Job Change,Job Change,4/07/2016,2/07/2017,Manufacturing & Engineering,Mechanical Trades Special Class,17/01/2011
00003007,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,NSW - GPA - Wages,Sydney Day,9140,SYD Job Change,Job Change,3/07/2017,1/07/2018,Manufacturing & Engineering,Mechanical Trades Special Class,17/01/2011
00003007,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,NSW - GPA - Wages,Sydney Day,9140,SYD Job Change,Job Change,3/07/2017,1/07/2018,Manufacturing & Engineering,Mechanical Trades Special Class,17/01/2011
00003007,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,NSW - GPA - Wages,Sydney Day,9140,SYD Job Change,Job Change,2/07/2018,17/02/2019,Manufacturing & Engineering,Mechanical Trades Special Class,17/01/2011
00003007,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,NSW - GPA - Wages,Sydney Day,9140,SYD Job Change,Job Change,18/02/2019,26/03/2019,Manufacturing & Engineering,Mechanical Trades Special Class,17/01/2011
00003007,Transfer,No reason specified,1000,ACI Operations Pty Ltd,NSW - GPA - Wages,Sydney Shift,9815,SYD SP31 MachineLine,D Shift,27/03/2019,31/12/9999,Manufacturing & Engineering,MULTI SKILLED OPERATOR,17/01/2011
00003011,Hire Employee,New position,1000,ACI Operations Pty Ltd,VIC - GPA - Staff,Melbourne CBD,4330,OIAP StrategSourcing,Procurement,17/01/2011,30/06/2014,,Strategic Sourcing Coordinator,17/01/2011
00003011,Promotion,Promotion,1000,ACI Operations Pty Ltd,VIC - GPA - Staff,Melbourne CBD,4330,OIAP StrategSourcing,Procurement,1/07/2014,31/05/2016,,Procurement Specialist,17/01/2011
00003011,Promotion,Employment Status Change,1000,ACI Operations Pty Ltd,VIC - GPA - Staff,Melbourne CBD,4330,OIAP StrategSourcing,Procurement,1/06/2016,31/08/2017,,Procurement Specialist,17/01/2011
00003011,Promotion,Employment Status Change,1000,ACI Operations Pty Ltd,VIC - GPA - Staff,Melbourne CBDAU,4330,OIAP StrategSourcing,Procurement,1/06/2016,31/08/2017,,Procurement Specialist,17/01/2011
00003011,Promotion,Employment Status Change,1000,ACI Operations Pty Ltd,VIC - GPA - Staff,Melbourne CBDAU,4330,OIAP StrategSourcing,Strategic Sourcing,1/06/2016,31/08/2017,Supply Chain,Procurement Specialist,17/01/2011
00003011,Promotion,Employment Status Change,1000,ACI Operations Pty Ltd,VIC - GPA - Staff,Melbourne CBDAU,4330,OIAP StrategSourcing,Commercial Logistics,1/06/2016,31/08/2017,Supply Chain,Procurement Specialist,17/01/2011
00003011,Transfer,Employment Status Change,1000,ACI Operations Pty Ltd,VIC - GPA - Staff,Melbourne CBDAU,4330,OIAP StrategSourcing,Commercial Logistics,1/09/2017,31/12/9999,Supply Chain,Regional Packaging Manager,17/01/2011
00003011,Transfer,Employment Status Change,1000,ACI Operations Pty Ltd,VIC - GPA - Staff,Melbourne CBDAU,4446,Reg SupplyChain Proc,Commercial Logistics,1/09/2017,31/12/9999,Supply Chain,Regional Packaging Manager,17/01/2011
00003012,Promotion,Classification Change,1000,ACI Operations Pty Ltd,VIC - GPA - Staff,Melbourne Day,4490,GOSC Oper Advance,Analytical Services,22/07/2013,12/01/2014,,Glass Technologist,10/01/2011
00003012,Promotion,Classification Change,1000,ACI Operations Pty Ltd,VIC - GPA - Staff,Melbourne Day,4490,GOSC Oper Advance,Analytical Services,13/01/2014,5/07/2015,,Glass Technologist,10/01/2011
00003012,Promotion,Classification Change,1000,ACI Operations Pty Ltd,VIC - GPA - Staff,Melbourne Day,4490,GOSC Oper Advance,Glass and Materials Advancement,6/07/2015,7/08/2016,,Glass Technologist,10/01/2011
00003012,Promotion,Transfer,1000,ACI Operations Pty Ltd,VIC - GPA - Staff,Melbourne CBD,4490,GOSC Oper Advance,Glass and Materials Advancement,8/08/2016,31/12/9999,Manufacturing & Engineering,Glass Technologist,10/01/2011
00003012,Promotion,Transfer,1000,ACI Operations Pty Ltd,VIC - GPA - Staff,Melbourne CBD,4490,GOSC Oper Advance,Glass and Materials Advancement,8/08/2016,31/12/9999,Manufacturing & Engineering,Glass & Material Science RNL APAC,10/01/2011
00003013,Promotion,Transfer,1000,ACI Operations Pty Ltd,VIC - GPA - Staff,Melbourne CBD,4290,APAC HR & Training,Human Resources O-I Asia Pacific,1/07/2013,3/10/2014,,HR Advisor,17/01/2011
00003015,Promotion,Classification Change,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Day,7280,MEL Cust Tech Serv,Unit Plant Management Tank 3,5/06/2013,6/07/2014,,Job Change Cold End Specialist,7/02/2011
00003015,Promotion,Classification Change,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Day,7020,MEL Unit PlntMrg MB3,Unit Plant Management Tank 3,5/06/2013,6/07/2014,,Job Change Cold End Specialist,7/02/2011
00003015,Promotion,Classification Change,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Day,7020,MEL Unit PlntMrg MB3,General Maintenace,5/06/2013,6/07/2014,,Job Change Cold End Specialist,7/02/2011
00003015,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Day,7020,MEL Unit PlntMrg MB3,General Maintenace,7/07/2014,5/07/2015,,Job Change Cold End Specialist,7/02/2011
00003015,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Day,7020,MEL Unit PlntMrg MB3,Job Change,7/07/2014,5/07/2015,,Job Change Cold End Specialist,7/02/2011
00003015,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Day,7140,MEL Job Change,Job Change,7/07/2014,5/07/2015,,Job Change Cold End Specialist,7/02/2011
00003015,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Day,7140,MEL Job Change,Job Change,6/07/2015,1/01/2017,,Job Change Cold End Specialist,7/02/2011
00003015,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Day,7140,MEL Job Change,Job Change,2/01/2017,2/07/2017,,Job Change Cold End Specialist,7/02/2011
00003015,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Day,7140,MEL Job Change,Job Change,3/07/2017,1/07/2018,,Job Change Cold End Specialist,7/02/2011
00003015,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Day,7140,MEL Job Change,Cold End Job Change Team,3/07/2017,1/07/2018,Manufacturing & Engineering,Job Change Cold End Specialist,7/02/2011
00003015,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Day,7140,MEL Job Change,Cold End Job Change,3/07/2017,1/07/2018,Manufacturing & Engineering,Job Change Cold End Specialist,7/02/2011
00003015,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Day,7140,MEL Job Change,Cold End Job Change,2/07/2018,6/01/2019,Manufacturing & Engineering,Job Change Cold End Specialist,7/02/2011
00003015,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Day,7140,MEL Job Change,Cold End Job Change,7/01/2019,31/12/9999,Manufacturing & Engineering,Job Change Cold End Specialist,7/02/2011
00003016,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Day,7230,MEL Maint - Electric,Maintenance Day Trades,1/07/2013,6/02/2014,,Apprentice Electrical 3rd Year,7/02/2011
00003016,Promotion,Classification Change,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Day,7230,MEL Maint - Electric,Maintenance Day Trades,7/02/2014,6/07/2014,,Apprentice Electrical 3rd Year,7/02/2011
00003016,Promotion,Classification Change,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Day,7230,MEL Maint - Electric,Electrical Maintenance,7/02/2014,6/07/2014,,Apprentice Electrical 3rd Year,7/02/2011
00003016,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,VIC - GPA - Wages,Melbourne Day,7230,MEL Maint - Electric,Electrical Maintenance,7/07/2014,16/01/2015,,Apprentice Electrical 3rd Year,7/02/2011
00003017,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,NSW - GPA - Wages,Sydney Shift,9210,SYD Mould Repair,Mould Repair,3/07/2011,6/07/2014,,GENERAL PLANT OPERATOR,7/02/2011
00003017,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,NSW - GPA - Wages,Sydney Shift,9210,SYD Mould Repair,Mould Repair,7/07/2014,5/07/2015,,GENERAL PLANT OPERATOR,7/02/2011
00003017,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,NSW - GPA - Wages,Sydney Shift,9210,SYD Mould Repair,Mould Repair,7/07/2014,5/07/2015,Manufacturing & Engineering,GENERAL PLANT OPERATOR,7/02/2011
00003017,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,NSW - GPA - Wages,Sydney Shift,9210,SYD Mould Repair,Mould Repair,6/07/2015,1/01/2017,Manufacturing & Engineering,GENERAL PLANT OPERATOR,7/02/2011
00003017,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,NSW - GPA - Wages,Sydney Shift,9210,SYD Mould Repair,Mould Repair,2/01/2017,2/07/2017,Manufacturing & Engineering,GENERAL PLANT OPERATOR,7/02/2011
00003017,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,NSW - GPA - Wages,Sydney Shift,9210,SYD Mould Repair,Mould Repair,3/07/2017,1/07/2018,Manufacturing & Engineering,GENERAL PLANT OPERATOR,7/02/2011
00003017,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,NSW - GPA - Wages,Sydney Shift,9210,SYD Mould Repair,Mould Repair,2/07/2018,6/01/2019,Manufacturing & Engineering,GENERAL PLANT OPERATOR,7/02/2011
00003017,Change in pay,Pay scale increase,1000,ACI Operations Pty Ltd,NSW - GPA - Wages,Sydney Shift,9210,SYD Mould Repair,Mould Repair,7/01/2019,31/12/9999,Manufacturing & Engineering,GENERAL PLANT OPERATOR,7/02/2011
00003018,Hire Employee,Fill vacancy,1000,ACI Operations Pty Ltd,NSW - GPA - Wages,Sydney Shift,9815,SYD SP31 MachineLine,A Shift,7/02/2011,6/07/2014,,MULTI SKILLED OPERATOR,7/02/2011
